file_name,match_on_line,line_content
Magnetohydrodynamics.html,6170,"<li id=""cite_note-Russell-26""><span class=""mw-cite-backlink"">↑ <sup><a href=""#cite_ref-Russell_26-0"">26.0</a></sup> <sup><a href=""#cite_ref-Russell_26-1"">26.1</a></sup></span> <span class=""reference-text""><cite id=""CITEREFC._T._RussellD._N._BakerJ._A._Slavin1988"" class=""citation book cs1"">C. T. Russell; D. N. Baker; J. A. Slavin (January 1, 1988).  Faith Vilas; Clark R. Chapman; Mildred Shapley Matthews (eds.). <a rel=""nofollow"" class=""external text"" href=""http://www-ssc.igpp.ucla.edu/personnel/russell/papers/magMercury.pdf""><i>The Magnetosphere of Mercury, In: </i>Mercury<i><span></span></i></a> <span class=""cs1-format"">(PDF)</span>. Tucson, Arizona, United States of America: University of Arizona Press. pp.&#160;514–61. <a href=""/wiki/Bibcode_(identifier)"" title=""Bibcode (identifier)"">Bibcode</a>:<a rel=""nofollow"" class=""external text"" href=""https://ui.adsabs.harvard.edu/abs/1988merc.book..514R"">1988merc.book..514R</a>. <a href=""/wiki/ISBN_(identifier)"" class=""mw-redirect"" title=""ISBN (identifier)"">ISBN</a>&#160;<a href=""/wiki/Special:BookSources/0816510857"" title=""Special:BookSources/0816510857""><bdi>0816510857</bdi></a><span class=""reference-accessdate"">. Retrieved <span class=""nowrap"">2012-08-23</span></span>.</cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=The+Magnetosphere+of+Mercury%2C+In%3A+Mercury&amp;rft.place=Tucson%2C+Arizona%2C+United+States+of+America&amp;rft.pages=514-61&amp;rft.pub=University+of+Arizona+Press&amp;rft.date=1988-01-01&amp;rft_id=info%3Abibcode%2F1988merc.book..514R&amp;rft.isbn=0816510857&amp;rft.au=C.+T.+Russell&amp;rft.au=D.+N.+Baker&amp;rft.au=J.+A.+Slavin&amp;rft_id=http%3A%2F%2Fwww-ssc.igpp.ucla.edu%2Fpersonnel%2Frussell%2Fpapers%2FmagMercury.pdf&amp;rfr_id=info%3Asid%2Fen.wikiversity.org%3APlasmas%2FMagnetohydrodynamics"" class=""Z3988""></span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r2233418""/></span>
"
Management_of_Burns_to_the_Palmer_Surface_of_the_Wrist_and_Hand.html,96,"</p><p>Clarkson H. M. (2005) Wrist and hand. In P. Lappies (Eds.), Joint motion and function assessment: a research-based practical guide (pp. 103-140) United States of America: Lippincott Williams &amp; Wilkins.
"
Map_Elements.html,110,"</p><p>In the example provided, the United States of America is the main map body, and the smaller map of Arkansas in the lower right-hand corner, is the inset map which is showing a smaller area in more detail. To make it obvious to the map reader where the inset map is referring to on the main map, you should show an outline of the extents of the inset map on the main map body, or provide leader lines from the main map body to the inset map.
"
Marguerite_Clark.html,49,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><table class=""infobox biography vcard"" style=""width:22em""><tbody><tr><th colspan=""2"" style=""text-align:center;font-size:125%;font-weight:bold""><span class=""fn"">Marguerite Clark</span></th></tr><tr><th scope=""row"">Born</th><td><span class=""nickname"">Marguerite Wilson</span><br />1890 ca. <br />New Orleans, Louisiana, United States of America</td></tr><tr><th scope=""row"">Died</th><td>Unknown</td></tr><tr><th scope=""row"">Nationality</th><td class=""category"">American</td></tr><tr><th scope=""row"">Ethnicity</th><td class=""category"">African-American</td></tr><tr><th scope=""row"">Occupation</th><td class=""role"">Domestic Servant</td></tr><tr><th scope=""row"">Spouse</th><td>Buster Clark</td></tr></tbody></table>
"
Mary_Louise_Fickling.html,114,"<li id=""cite_note-5""><span class=""mw-cite-backlink""><a href=""#cite_ref-5"">↑</a></span> <span class=""reference-text"">Tapia Granados, José A., and&#160; Ana V.  Diez Roux. Life and Death during the Great Depression. Proceedings of the National Academy of Sciences of the United States of America, 2009. </span>
"
Math_contest_preparation.html,83,"<ul><li>USAMO - The United States of America Mathematics Olympiad, qualified through the AIME and the AMC   10/12</li></ul>
"
Media_and_Democracy_in_Kansas_City_and_Elsewhere.html,111,"By 1792 the leaders of these brand new United States of America realized that their experiment in republican government would not succeed without an informed electorate.  
"
Media_and_Democracy_in_Kansas_City_and_Elsewhere.html,119,"</p><p>The standard description of the founding of the United States of America is that we got freedom and democracy, liberty and justice for all from the violence of the American Revolution.  
"
"Menomonie,_Wisconsin_History.html",193,"</p><p>In addition to this, the purpose of H.S.S.O. it aims to enrich and guide members in forming and building leadership and relationship skills through social, cultural, and academic experiences and guidance as well as bridge and connect with other organizations that share the same interests in focusing on minorities. The organization also aims to provide and create opportunities for interested individuals both inside and outside of the University of Wisconsin-Stout campus. It also aims to justify and focus on issues that concern students of Hmong descent at the University of Wisconsin-Stout, the UW-System and the United States of America.
"
Dwarfs.html,420,"<li id=""cite_note-Shapely-37""><span class=""mw-cite-backlink""><a href=""#cite_ref-Shapely_37-0"">↑</a></span> <span class=""reference-text""><span class=""citation Journal"">Harlow Shapley&#32;(1951).&#32;<a rel=""nofollow"" class=""external text"" href=""//www.ncbi.nlm.nih.gov/pmc/articles/PMC1063292/"">""Proxima Centauri as a Flare Star""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>37</b>&#32;(1):  15–18.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.37.1.15"">10.1073/pnas.37.1.15</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/16588985"">16588985</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=1063292"">1063292</a><span class=""printonly"">.&#32;//www.ncbi.nlm.nih.gov/pmc/articles/PMC1063292/</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Proxima+Centauri+as+a+Flare+Star&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Harlow+Shapley&amp;rft.au=Harlow+Shapley&amp;rft.date=1951&amp;rft.volume=37&amp;rft.issue=1&amp;rft.pages=15%E2%80%9318&amp;rft_id=info:doi/10.1073%2Fpnas.37.1.15&amp;rft_id=info:pmid/16588985&amp;rft_id=%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC1063292%2F&amp;rfr_id=info:sid/en.wikipedia.org:Stars/Dwarfs""><span style=""display: none;"">&#160;</span></span></span>
"
Dye_3.html,136,"<p>Dye-2 and 3 were among 58 Distant Early Warning (DEW) Line radar stations built by the United States of America (USA) between 1955 and 1960 across Alaska, Canada, Greenland and Iceland at a cost of billions of dollars.
"
Elective_plastic_surgery_motivation.html,181,"<p>Plastic surgery is a fairly new surgery field that is still growing in popularity. Statistics can differ in each country, world wide it is estimated that in 2014, over 40,000 plastic surgeons are ready to provide help to these who need it (International Society Aesthetic Plastic Surgery, 2014). Taking as an example breast augmentation that will be talked about in detail later on, worldwide there were over 1,348,197 just for this type of breast surgery (International Society Aesthetic Plastic Surgery, 2014). United States of American as a country, have the biggest popularity base for cosmetic and elective plastic surgery and have largest number of specialist in plastic surgery field. America having 6,300 plastic surgery specialists who performed 297,297 breast augmentations, which ends up to conclusion that in 2014 21.2% of breast procedures where preformed on American soil (International Society Aesthetic Plastic Surgery, 2014). 
"
Elective_plastic_surgery_motivation.html,186,"<ol><li>United States of America</li>
"
Electrons.html,1199,"<li id=""cite_note-Russell-49""><span class=""mw-cite-backlink"">↑ <sup><a href=""#cite_ref-Russell_49-0"">49.0</a></sup> <sup><a href=""#cite_ref-Russell_49-1"">49.1</a></sup> <sup><a href=""#cite_ref-Russell_49-2"">49.2</a></sup></span> <span class=""reference-text""><cite id=""CITEREFC._T._RussellD._N._BakerJ._A._Slavin1988"" class=""citation book cs1"">C. T. Russell; D. N. Baker; J. A. Slavin (January 1, 1988).  Faith Vilas; Clark R. Chapman; Mildred Shapley Matthews (eds.). <a rel=""nofollow"" class=""external text"" href=""http://www-ssc.igpp.ucla.edu/personnel/russell/papers/magMercury.pdf""><i>The Magnetosphere of Mercury, In: </i>Mercury<i><span></span></i></a> <span class=""cs1-format"">(PDF)</span>. Tucson, Arizona, United States of America: University of Arizona Press. pp.&#160;514–61. <a href=""/wiki/Bibcode_(identifier)"" title=""Bibcode (identifier)"">Bibcode</a>:<a rel=""nofollow"" class=""external text"" href=""https://ui.adsabs.harvard.edu/abs/1988merc.book..514R"">1988merc.book..514R</a>. <a href=""/wiki/ISBN_(identifier)"" class=""mw-redirect"" title=""ISBN (identifier)"">ISBN</a>&#160;<a href=""/wiki/Special:BookSources/0816510857"" title=""Special:BookSources/0816510857""><bdi>0816510857</bdi></a><span class=""reference-accessdate"">. Retrieved <span class=""nowrap"">2012-08-23</span></span>.</cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=The+Magnetosphere+of+Mercury%2C+In%3A+Mercury&amp;rft.place=Tucson%2C+Arizona%2C+United+States+of+America&amp;rft.pages=514-61&amp;rft.pub=University+of+Arizona+Press&amp;rft.date=1988-01-01&amp;rft_id=info%3Abibcode%2F1988merc.book..514R&amp;rft.isbn=0816510857&amp;rft.au=C.+T.+Russell&amp;rft.au=D.+N.+Baker&amp;rft.au=J.+A.+Slavin&amp;rft_id=http%3A%2F%2Fwww-ssc.igpp.ucla.edu%2Fpersonnel%2Frussell%2Fpapers%2FmagMercury.pdf&amp;rfr_id=info%3Asid%2Fen.wikiversity.org%3ARadiation+astronomy%2FElectrons"" class=""Z3988""></span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r2233418""/></span>
"
Emancipation_Proclamation.html,5,"<script>document.documentElement.className=""client-js"";RLCONF={""wgBreakFrames"":!1,""wgSeparatorTransformTable"":["""",""""],""wgDigitTransformTable"":["""",""""],""wgDefaultDateFormat"":""dmy"",""wgMonthNames"":["""",""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""wgRequestId"":""YEJq@ZjMrDmpb63@Kv6ZhQAAAEY"",""wgCSPNonce"":!1,""wgCanonicalNamespace"":"""",""wgCanonicalSpecialPageName"":!1,""wgNamespaceNumber"":0,""wgPageName"":""Emancipation_Proclamation"",""wgTitle"":""Emancipation Proclamation"",""wgCurRevisionId"":2197153,""wgRevisionId"":2197153,""wgArticleId"":47118,""wgIsArticle"":!0,""wgIsRedirect"":!1,""wgAction"":""view"",""wgUserName"":null,""wgUserGroups"":[""*""],""wgCategories"":[""United States of America"",""History of the United States""],""wgPageContentLanguage"":""en"",""wgPageContentModel"":""wikitext"",""wgRelevantPageName"":""Emancipation_Proclamation"",""wgRelevantArticleId"":47118,""wgIsProbablyEditable"":!0,""wgRelevantPageIsProbablyEditable"":!0,""wgRestrictionEdit"":[],
"
Emancipation_Proclamation.html,47,"		<div id=""mw-content-text"" lang=""en"" dir=""ltr"" class=""mw-content-ltr""><div class=""mw-parser-output""><h2><span class=""mw-headline"" id=""By_the_President_of_the_United_States_of_America:_A_PROCLAMATION""><b>By the President of the United States of America: A PROCLAMATION</b></span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[</span><a href=""/w/index.php?title=Emancipation_Proclamation&amp;veaction=edit&amp;section=1"" class=""mw-editsection-visualeditor"" title=""Edit section: By the President of the United States of America: A PROCLAMATION"">edit</a><span class=""mw-editsection-divider""> | </span><a href=""/w/index.php?title=Emancipation_Proclamation&amp;action=edit&amp;section=1"" title=""Edit section: By the President of the United States of America: A PROCLAMATION"">edit source</a><span class=""mw-editsection-bracket"">]</span></span></h2>
"
Emancipation_Proclamation.html,92,"		<div id=""catlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal-catlinks"" class=""mw-normal-catlinks""><a href=""/wiki/Special:Categories"" title=""Special:Categories"">Categories</a>: <ul><li><a href=""/wiki/Category:United_States_of_America"" title=""Category:United States of America"">United States of America</a></li><li><a href=""/wiki/Category:History_of_the_United_States"" title=""Category:History of the United States"">History of the United States</a></li></ul></div></div>
"
Emotional_and_Psychological_Impact_of_Interpreting_for_Clients_with_Traumatic_Histories_on_interpreters:_a_review_of_qualitative_articles.html,851,"<li id=""cite_note-24""><span class=""mw-cite-backlink""><a href=""#cite_ref-24"">↑</a></span> <span class=""reference-text""><cite id=""CITEREFNoblitHare1988"" class=""citation book cs1"">Noblit, George; Hare, R. (1988). <a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.4135/9781412985000""><i>Meta-Ethnography</i></a>. California, United States of America: SAGE Publications, Inc. <a href=""/wiki/ISBN_(identifier)"" class=""mw-redirect"" title=""ISBN (identifier)"">ISBN</a>&#160;<a href=""/wiki/Special:BookSources/978-0-8039-3023-0"" title=""Special:BookSources/978-0-8039-3023-0""><bdi>978-0-8039-3023-0</bdi></a>.</cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Meta-Ethnography&amp;rft.place=California%2C+United+States+of+America&amp;rft.pub=SAGE+Publications%2C+Inc.&amp;rft.date=1988&amp;rft.isbn=978-0-8039-3023-0&amp;rft.aulast=Noblit&amp;rft.aufirst=George&amp;rft.au=Hare%2C+R.&amp;rft_id=http%3A%2F%2Fdx.doi.org%2F10.4135%2F9781412985000&amp;rfr_id=info%3Asid%2Fen.wikiversity.org%3AWikiJournal+of+Medicine%2FEmotional+and+Psychological+Impact+of+Interpreting+for+Clients+with+Traumatic+Histories+on+interpreters%3A+a+review+of+qualitative+articles"" class=""Z3988""></span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r2233418""/></span>
"
Emotional_hijacking.html,626,"</p><p>McDermott, R., Tingley, D., Cowden, J., Frazzetto, G., &amp; Johnson, D. D. P. (2009). Monoamine oxidase a gene (MAOA) predicts behavioral aggression following provocation. <i>Proceedings of the National Academy of Sciences of the United States of America, 106</i>(7): 2118 - 2123. Retrieved from http://www.pnas.org/content/106/7/2118.full
"
Emotion_and_body_language.html,232,"<li>Meeren, H.K.M., van Heijnsbergen, C.R.J., &amp; de Gelder, B. (2005). Rapid perceptual integration of facial expression and emotional body language. Proceedings of the National Academy of Sciences of the United States of America, 105(45), 16518 - 16523</li>
"
Emotion_and_memory.html,341,"</p><p>Dolcos, F., LaBar, K. S., &amp; Cabeza, R. (2005). Remembering one year later: role of the amygdala and the medial temporal lobe memory system in retrieving emotional memories. <i>Proceedings of the National Academy of Sciences of the United States of America, 102</i>(7), 2626-2631.
"
Emotion_and_memory.html,346,"</p><p>Kensinger, E. A., &amp; Corkin, S. (2004). Two routes to emotional memory: Distinct neural processes for valence and arousal. Proceedings <i>of the National Academy of Sciences of the United States of America, 101</i>(9), 3310-3315.
"
Equatorials.html,1306,"<li id=""cite_note-88""><span class=""mw-cite-backlink""><a href=""#cite_ref-88"">↑</a></span> <span class=""reference-text""><span class=""citation Journal"">Pope, G.G.&#32;(1988).&#32;""Recent advances in far eastern paleoanthropology"".&#32;<i>Annual Review of Anthropology</i>&#32;<b>17</b>:  43–77.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1146%2Fannurev.an.17.100188.000355"">10.1146/annurev.an.17.100188.000355</a>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Recent+advances+in+far+eastern+paleoanthropology&amp;rft.jtitle=Annual+Review+of+Anthropology&amp;rft.aulast=Pope%2C+G.G.&amp;rft.au=Pope%2C+G.G.&amp;rft.date=1988&amp;rft.volume=17&amp;rft.pages=43%E2%80%9377&amp;rft_id=info:doi/10.1146%2Fannurev.an.17.100188.000355&amp;rfr_id=info:sid/en.wikipedia.org:Pole_star_project/Equatorials""><span style=""display: none;"">&#160;</span></span> cited in <cite id=""CITEREFWhitten,_T.Soeriaatmadja,_R.E.Suraya,_A.A.1996"" class=""citation book cs1"">Whitten, T.; Soeriaatmadja, R.E.; Suraya, A.A. (1996). <i>The Ecology of Java and Bali</i>. Hong Kong: Periplus Editions. pp.&#160;309–412.</cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=The+Ecology+of+Java+and+Bali&amp;rft.place=Hong+Kong&amp;rft.pages=309-412&amp;rft.pub=Periplus+Editions&amp;rft.date=1996&amp;rft.au=Whitten%2C+T.&amp;rft.au=Soeriaatmadja%2C+R.E.&amp;rft.au=Suraya%2C+A.A.&amp;rfr_id=info%3Asid%2Fen.wikiversity.org%3APole+star+project%2FEquatorials"" class=""Z3988""></span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r2233418""/>; <span class=""citation Journal"">Pope, G.G.&#32;(1983).&#32;<a rel=""nofollow"" class=""external text"" href=""//www.ncbi.nlm.nih.gov/pmc/articles/PMC384173/"">""Evidence on the age of the Asian Hominidae""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>80</b>&#32;(16):  4988–4992.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1073%2Fpnas.80.16.4988"">10.1073/pnas.80.16.4988</a>.&#32;PMID&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.ncbi.nlm.nih.gov/pubmed/6410399"">6410399</a>.&#32;PMC&#160;<a rel=""nofollow"" class=""external text"" href=""http://www.pubmedcentral.gov/articlerender.fcgi?tool=pmcentrez&amp;artid=384173"">384173</a><span class=""printonly"">.&#32;//www.ncbi.nlm.nih.gov/pmc/articles/PMC384173/</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Evidence+on+the+age+of+the+Asian+Hominidae&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=Pope%2C+G.G.&amp;rft.au=Pope%2C+G.G.&amp;rft.date=1983&amp;rft.volume=80&amp;rft.issue=16&amp;rft.pages=4988%E2%80%934992&amp;rft_id=info:doi/10.1073%2Fpnas.80.16.4988&amp;rft_id=info:pmid/6410399&amp;rft_id=%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC384173%2F&amp;rfr_id=info:sid/en.wikipedia.org:Pole_star_project/Equatorials""><span style=""display: none;"">&#160;</span></span>; <span class=""citation Journal"">de Vos, J.P.&#59;&#32;Sondaar, P.Y.&#32;(1994).&#32;""Dating hominid sites in Indonesia"".&#32;<i>Science</i>&#32;<b>266</b>&#32;(16):  4988–4992.&#32;doi:<a rel=""nofollow"" class=""external text"" href=""https://dx.doi.org/10.1126%2Fscience.7992059"">10.1126/science.7992059</a>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=Dating+hominid+sites+in+Indonesia&amp;rft.jtitle=Science&amp;rft.aulast=de+Vos%2C+J.P.&amp;rft.au=de+Vos%2C+J.P.&amp;rft.au=Sondaar%2C+P.Y.&amp;rft.date=1994&amp;rft.volume=266&amp;rft.issue=16&amp;rft.pages=4988%E2%80%934992&amp;rft_id=info:doi/10.1126%2Fscience.7992059&amp;rfr_id=info:sid/en.wikipedia.org:Pole_star_project/Equatorials""><span style=""display: none;"">&#160;</span></span></span>
"
Eugene_Mumford.html,80,"<p>As a result of the recent end of slavery and the presence of white supremacy, the glorification of Eurocentric features was a very common concept within the United States of America. For this reason, mulattoes, like Eugene Mumford, were considered more superior than many other African Americans and their darker-skinned counterparts were demonized <sup id=""cite_ref-6"" class=""reference""><a href=""#cite_note-6"">&#91;6&#93;</a></sup>. White people also deemed biracial African Americans as more tolerable compared to African Americans that were not mixed with white. African American colorism was not only enforced by White Americans onto Black Americans but it was also enforced within the African American community as well. Biracial or lighter-toned African Americans would exclude their darker-skinned counterparts from many institutions and organizations. One of the methods that they executed this exclusion was with ""<a class=""external text"" href=""https://en.wikipedia.org/wiki/Brown_Paper_Bag_Test"">The Brown Paper Bag</a>"" test, which denied an African American from an organization if their skin was darker than a paper bag <sup id=""cite_ref-7"" class=""reference""><a href=""#cite_note-7"">&#91;7&#93;</a></sup>. As a result of the colorism that darker-skinned African Americans have experienced from fellow African Americans and people who are not black, they have been victims of many disparities in the United States including employment, education, and housing <sup id=""cite_ref-8"" class=""reference""><a href=""#cite_note-8"">&#91;8&#93;</a></sup>.
"
Evolution.html,308,"<li id=""cite_note-Raup-21""><span class=""mw-cite-backlink""><a href=""#cite_ref-Raup_21-0"">↑</a></span> <span class=""reference-text""><span class=""citation Journal"">David M. Raup&#32;(July 1994).&#32;<a rel=""nofollow"" class=""external text"" href=""http://www.pnas.org/content/91/15/6758.full.pdf"">""The role of extinction in evolution""</a>.&#32;<i>Proceedings of the National Academy of Sciences of the United States of America</i>&#32;<b>91</b>&#32;(15):  6758-63<span class=""printonly"">.&#32;<a rel=""nofollow"" class=""external free"" href=""http://www.pnas.org/content/91/15/6758.full.pdf"">http://www.pnas.org/content/91/15/6758.full.pdf</a></span><span class=""reference-accessdate"">.&#32;Retrieved 2011-09-14</span>.</span><span class=""Z3988"" title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.atitle=The+role+of+extinction+in+evolution&amp;rft.jtitle=Proceedings+of+the+National+Academy+of+Sciences+of+the+United+States+of+America&amp;rft.aulast=David+M.+Raup&amp;rft.au=David+M.+Raup&amp;rft.date=July+1994&amp;rft.volume=91&amp;rft.issue=15&amp;rft.pages=6758-63&amp;rft_id=http%3A%2F%2Fwww.pnas.org%2Fcontent%2F91%2F15%2F6758.full.pdf&amp;rfr_id=info:sid/en.wikipedia.org:Dominant_group/Evolution""><span style=""display: none;"">&#160;</span></span></span>
"
Evolutionary_theory_of_emotion.html,271,"</p><p>Sauter, D. A., Eisner, F., Ekman, P., Scott, S. K., &amp; Smith, E. E. (2010). Cross cultural recognition of basic emotions through nonverbal emotional vocalizations. <i>Proceedings of the National Academy of Sciences of the United States of America, 107,</i> 2408-2412. <a rel=""nofollow"" class=""external free"" href=""https://doi.org/10.1073/pnas.0908239106"">https://doi.org/10.1073/pnas.0908239106</a>
"
Extreme_altruism.html,405,"</p><p>Carsten K. W. De Dreu, Greer, L. L., Gerben A. Van Kleef, Shalvi, S., Michel J. J. Handgraaf, &amp; Massey, D. S. (2011). Oxytocin promotes human ethnocentrism. <i>Proceedings of the National Academy of Sciences of the United States of America, 108</i>, 1262-1266. doi:10.1073/pnas.1015316108
"
Facing_Facts.html,213,"<li><a href=""https://en.wikipedia.org/wiki/Opinion"" class=""extiw"" title=""w:Opinion"">Opinion</a> is a judgment, viewpoint, or statement that is not conclusive. It may deal with <a href=""https://en.wikipedia.org/wiki/Subjectivity"" class=""extiw"" title=""w:Subjectivity"">subjective</a> matters in which there is no conclusive finding. What distinguishes fact from opinion is that facts are more likely to be <a href=""https://en.wikipedia.org/wiki/Wikipedia:Verifiability"" class=""extiw"" title=""w:Wikipedia:Verifiability"">verifiable</a>, i.e. can be agreed to by the consensus of experts. An example is: ""United States of America was involved in the Vietnam War"" versus ""United States of America was right to get involved in the Vietnam War"". An opinion may be supported by facts and principles, in which case it becomes an <a href=""https://en.wikipedia.org/wiki/Argument"" class=""extiw"" title=""w:Argument"">argument</a>. Different people may draw opposing conclusions (opinions) even if they agree on the same set of facts. Opinions rarely change without new arguments being presented. It can be reasoned that one opinion is better supported by the facts than another by analyzing the supporting arguments. In casual use, the term <i>opinion</i> may be the result of a person's perspective, understanding, particular feelings, beliefs, and desires. It may refer to unsubstantiated information, in contrast to knowledge and fact. It is helpful to distinguish between <i>popular opinion</i> and <a href=""https://en.wikipedia.org/wiki/Expert"" class=""extiw"" title=""w:Expert""><i>expert</i></a> <i>opinion</i>.</li>
"
Failure_and_happiness.html,260,"</p><p>Noddings, N. (2004). <i>Happiness and education</i>. New York, United States of America: Cambridge University Press.
"
Federal_Reserve.html,5,"<script>document.documentElement.className=""client-js"";RLCONF={""wgBreakFrames"":!1,""wgSeparatorTransformTable"":["""",""""],""wgDigitTransformTable"":["""",""""],""wgDefaultDateFormat"":""dmy"",""wgMonthNames"":["""",""January"",""February"",""March"",""April"",""May"",""June"",""July"",""August"",""September"",""October"",""November"",""December""],""wgRequestId"":""YEGnjRtlBsbtr@Fsm8mVagAAAAQ"",""wgCSPNonce"":!1,""wgCanonicalNamespace"":"""",""wgCanonicalSpecialPageName"":!1,""wgNamespaceNumber"":0,""wgPageName"":""Federal_Reserve"",""wgTitle"":""Federal Reserve"",""wgCurRevisionId"":1739269,""wgRevisionId"":1739269,""wgArticleId"":79712,""wgIsArticle"":!0,""wgIsRedirect"":!1,""wgAction"":""view"",""wgUserName"":null,""wgUserGroups"":[""*""],""wgCategories"":[""United States of America""],""wgPageContentLanguage"":""en"",""wgPageContentModel"":""wikitext"",""wgRelevantPageName"":""Federal_Reserve"",""wgRelevantArticleId"":79712,""wgIsProbablyEditable"":!0,""wgRelevantPageIsProbablyEditable"":!0,""wgRestrictionEdit"":[],""wgRestrictionMove"":[],""wgMediaViewerOnClick"":!0,
"
Federal_Reserve.html,57,"<ul><li><a href=""/wiki/United_States_of_America"" class=""mw-redirect"" title=""United States of America"">United States of America</a></li>
"
Federal_Reserve.html,86,"		<div id=""catlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal-catlinks"" class=""mw-normal-catlinks""><a href=""/wiki/Special:Categories"" title=""Special:Categories"">Category</a>: <ul><li><a href=""/wiki/Category:United_States_of_America"" title=""Category:United States of America"">United States of America</a></li></ul></div></div>
"
